date, s2, s1
Fri Jan 29 23:57:28 2021,6.922,6.699

Fri Jan 29 23:58:11 2021,6.923,6.698

Fri Jan 29 23:58:54 2021,6.925,6.696

Fri Jan 29 23:59:37 2021,6.922,6.697

Sat Jan 30 00:00:19 2021,6.923,6.697

Sat Jan 30 00:01:02 2021,6.924,6.696

Sat Jan 30 00:01:45 2021,6.926,6.696

Sat Jan 30 00:02:28 2021,6.927,6.694

Sat Jan 30 00:03:11 2021,6.927,6.695

Sat Jan 30 00:03:54 2021,6.927,6.698

Sat Jan 30 00:04:37 2021,6.929,6.696

Sat Jan 30 00:05:20 2021,6.928,6.696

Sat Jan 30 00:06:03 2021,6.928,6.696

Sat Jan 30 00:06:46 2021,6.930,6.698

Sat Jan 30 00:07:29 2021,6.931,6.695

Sat Jan 30 00:08:12 2021,6.933,6.698

Sat Jan 30 00:08:55 2021,6.931,6.697

Sat Jan 30 00:09:37 2021,6.933,6.697

Sat Jan 30 00:10:20 2021,6.936,6.697

Sat Jan 30 00:11:03 2021,6.934,6.697

Sat Jan 30 00:11:46 2021,6.934,6.698

Sat Jan 30 00:12:29 2021,6.935,6.700

Sat Jan 30 00:13:12 2021,6.934,6.696

Sat Jan 30 00:13:55 2021,6.936,6.696

Sat Jan 30 00:14:38 2021,6.933,6.695

Sat Jan 30 00:15:21 2021,6.934,6.698

Sat Jan 30 00:16:04 2021,6.935,6.696

Sat Jan 30 00:16:47 2021,6.937,6.697

Sat Jan 30 00:17:30 2021,6.937,6.694

Sat Jan 30 00:18:13 2021,6.937,6.696

Sat Jan 30 00:18:55 2021,6.940,6.697

Sat Jan 30 00:19:38 2021,6.940,6.699

Sat Jan 30 00:20:21 2021,6.940,6.698

Sat Jan 30 00:21:04 2021,6.940,6.700

Sat Jan 30 00:21:47 2021,6.940,6.699

Sat Jan 30 00:22:30 2021,6.941,6.698

Sat Jan 30 00:23:13 2021,6.942,6.699

Sat Jan 30 00:23:56 2021,6.942,6.699

Sat Jan 30 00:24:39 2021,6.942,6.698

Sat Jan 30 00:25:22 2021,6.942,6.698

Sat Jan 30 00:26:05 2021,6.944,6.699

Sat Jan 30 00:26:48 2021,6.941,6.703

Sat Jan 30 00:27:31 2021,6.942,6.704

Sat Jan 30 00:28:13 2021,6.940,6.704

Sat Jan 30 00:28:56 2021,6.944,6.702

Sat Jan 30 00:29:39 2021,6.943,6.703

Sat Jan 30 00:30:22 2021,6.943,6.703

Sat Jan 30 00:31:05 2021,6.942,6.703

Sat Jan 30 00:31:48 2021,6.945,6.703

Sat Jan 30 00:32:31 2021,6.945,6.703

Sat Jan 30 00:33:14 2021,6.943,6.703

Sat Jan 30 00:33:57 2021,6.945,6.703

Sat Jan 30 00:34:40 2021,6.944,6.704

Sat Jan 30 00:35:23 2021,6.946,6.704

Sat Jan 30 00:36:06 2021,6.946,6.703

Sat Jan 30 00:36:48 2021,6.945,6.703

Sat Jan 30 00:37:31 2021,6.945,6.704

Sat Jan 30 00:38:14 2021,6.944,6.703

Sat Jan 30 00:38:57 2021,6.946,6.703

Sat Jan 30 00:39:40 2021,6.947,6.703

Sat Jan 30 00:40:23 2021,6.946,6.704

Sat Jan 30 00:41:06 2021,6.947,6.703

Sat Jan 30 00:41:49 2021,6.950,6.704

Sat Jan 30 00:42:32 2021,6.949,6.704

Sat Jan 30 00:43:15 2021,6.950,6.703

Sat Jan 30 00:43:58 2021,6.950,6.701

Sat Jan 30 00:44:41 2021,6.952,6.702

Sat Jan 30 00:45:24 2021,6.952,6.704

Sat Jan 30 00:46:07 2021,6.953,6.702

Sat Jan 30 00:46:49 2021,6.953,6.702

Sat Jan 30 00:47:32 2021,6.954,6.703

Sat Jan 30 00:48:15 2021,6.953,6.704

Sat Jan 30 00:48:58 2021,6.954,6.704

Sat Jan 30 00:49:41 2021,6.953,6.700

Sat Jan 30 00:50:24 2021,6.953,6.705

Sat Jan 30 00:51:07 2021,6.953,6.704

Sat Jan 30 00:51:50 2021,6.954,6.704

Sat Jan 30 00:52:33 2021,6.955,6.706

Sat Jan 30 00:53:16 2021,6.956,6.708

Sat Jan 30 00:53:59 2021,6.957,6.703

Sat Jan 30 00:54:42 2021,6.956,6.705

Sat Jan 30 00:55:24 2021,6.955,6.707

Sat Jan 30 00:56:07 2021,6.957,6.705

Sat Jan 30 00:56:50 2021,6.955,6.706

Sat Jan 30 00:57:33 2021,6.957,6.707

Sat Jan 30 00:58:16 2021,6.957,6.705

Sat Jan 30 00:58:59 2021,6.960,6.705

Sat Jan 30 00:59:42 2021,6.956,6.704

Sat Jan 30 01:00:25 2021,6.955,6.705

Sat Jan 30 01:01:08 2021,6.957,6.704

Sat Jan 30 01:01:51 2021,6.958,6.704

Sat Jan 30 01:02:34 2021,6.961,6.704

Sat Jan 30 01:03:17 2021,6.958,6.705

Sat Jan 30 01:04:00 2021,6.957,6.704

Sat Jan 30 01:04:42 2021,6.957,6.704

Sat Jan 30 01:05:25 2021,6.957,6.706

Sat Jan 30 01:06:08 2021,6.956,6.703

Sat Jan 30 01:06:51 2021,6.958,6.704

Sat Jan 30 01:07:34 2021,6.959,6.705

Sat Jan 30 01:08:17 2021,6.957,6.703

Sat Jan 30 01:09:00 2021,6.958,6.704

Sat Jan 30 01:09:43 2021,6.956,6.705

Sat Jan 30 01:10:26 2021,6.958,6.706

Sat Jan 30 01:11:09 2021,6.957,6.706

Sat Jan 30 01:11:52 2021,6.958,6.706

Sat Jan 30 01:12:35 2021,6.958,6.707

Sat Jan 30 01:13:17 2021,6.958,6.707

Sat Jan 30 01:14:00 2021,6.957,6.706

Sat Jan 30 01:14:43 2021,6.958,6.707

Sat Jan 30 01:15:26 2021,6.958,6.707

Sat Jan 30 01:16:09 2021,6.959,6.707

Sat Jan 30 01:16:52 2021,6.957,6.708

Sat Jan 30 01:17:35 2021,6.957,6.707

Sat Jan 30 01:18:29 2021,6.959,6.706

Sat Jan 30 01:19:12 2021,6.956,6.709

Sat Jan 30 01:19:54 2021,6.959,6.710

Sat Jan 30 01:20:37 2021,6.961,6.708

Sat Jan 30 01:21:20 2021,6.960,6.709

Sat Jan 30 01:22:03 2021,6.958,6.708

Sat Jan 30 01:22:46 2021,6.957,6.710

Sat Jan 30 01:23:29 2021,6.958,6.712

Sat Jan 30 01:24:12 2021,6.959,6.709

Sat Jan 30 01:24:55 2021,6.957,6.709

Sat Jan 30 01:25:37 2021,6.959,6.710

Sat Jan 30 01:26:20 2021,6.959,6.712

Sat Jan 30 01:27:03 2021,6.960,6.710

Sat Jan 30 01:27:46 2021,6.959,6.709

Sat Jan 30 01:28:29 2021,6.958,6.712

Sat Jan 30 01:29:12 2021,6.960,6.712

Sat Jan 30 01:29:55 2021,6.960,6.714

Sat Jan 30 01:30:38 2021,6.961,6.714

Sat Jan 30 01:31:21 2021,6.962,6.712

Sat Jan 30 01:32:03 2021,6.963,6.714

Sat Jan 30 01:32:46 2021,6.961,6.714

Sat Jan 30 01:33:29 2021,6.961,6.711

Sat Jan 30 01:34:12 2021,6.961,6.713

Sat Jan 30 01:34:55 2021,6.962,6.712

Sat Jan 30 01:35:38 2021,6.961,6.709

Sat Jan 30 01:36:21 2021,6.963,6.712

Sat Jan 30 01:37:04 2021,6.961,6.713

Sat Jan 30 01:37:46 2021,6.961,6.712

Sat Jan 30 01:38:29 2021,6.961,6.712

Sat Jan 30 01:39:12 2021,6.963,6.712

Sat Jan 30 01:39:55 2021,6.965,6.714

Sat Jan 30 01:40:38 2021,6.963,6.712

Sat Jan 30 01:41:21 2021,6.962,6.712

Sat Jan 30 01:42:04 2021,6.963,6.713

Sat Jan 30 01:42:47 2021,6.964,6.710

Sat Jan 30 01:43:29 2021,6.962,6.712

Sat Jan 30 01:44:12 2021,6.964,6.713

Sat Jan 30 01:44:55 2021,6.960,6.712

Sat Jan 30 01:45:38 2021,6.962,6.714

Sat Jan 30 01:46:21 2021,6.963,6.712

Sat Jan 30 01:47:04 2021,6.964,6.712

Sat Jan 30 01:47:47 2021,6.962,6.712

Sat Jan 30 01:48:30 2021,6.963,6.712

Sat Jan 30 01:49:12 2021,6.963,6.714

Sat Jan 30 01:49:55 2021,6.962,6.713

Sat Jan 30 01:50:38 2021,6.964,6.711

Sat Jan 30 01:51:21 2021,6.965,6.710

Sat Jan 30 01:52:04 2021,6.963,6.712

Sat Jan 30 01:52:47 2021,6.964,6.709

Sat Jan 30 01:53:30 2021,6.963,6.715

Sat Jan 30 01:54:13 2021,6.963,6.714

Sat Jan 30 01:54:55 2021,6.964,6.712

Sat Jan 30 01:55:38 2021,6.963,6.713

Sat Jan 30 01:56:21 2021,6.960,6.713

Sat Jan 30 01:57:04 2021,6.962,6.714

Sat Jan 30 01:57:47 2021,6.962,6.713

Sat Jan 30 01:58:30 2021,6.963,6.714

Sat Jan 30 01:59:13 2021,6.963,6.714

Sat Jan 30 01:59:56 2021,6.964,6.714

Sat Jan 30 02:00:38 2021,6.963,6.714

Sat Jan 30 02:01:21 2021,6.962,6.713

Sat Jan 30 02:02:04 2021,6.963,6.714

Sat Jan 30 02:02:47 2021,6.962,6.712

Sat Jan 30 02:03:30 2021,6.963,6.713

Sat Jan 30 02:04:13 2021,6.963,6.713

Sat Jan 30 02:04:56 2021,6.963,6.716

Sat Jan 30 02:05:39 2021,6.963,6.712

Sat Jan 30 02:06:21 2021,6.962,6.714

Sat Jan 30 02:07:04 2021,6.965,6.715

Sat Jan 30 02:07:47 2021,6.963,6.713

Sat Jan 30 02:08:30 2021,6.965,6.715

Sat Jan 30 02:09:13 2021,6.963,6.710

Sat Jan 30 02:09:56 2021,6.963,6.713

Sat Jan 30 02:10:39 2021,6.962,6.714

Sat Jan 30 02:11:22 2021,6.963,6.713

Sat Jan 30 02:12:04 2021,6.962,6.713

Sat Jan 30 02:12:47 2021,6.961,6.712

Sat Jan 30 02:13:30 2021,6.962,6.712

Sat Jan 30 02:14:13 2021,6.965,6.714

Sat Jan 30 02:14:56 2021,6.964,6.715

Sat Jan 30 02:15:39 2021,6.962,6.714

Sat Jan 30 02:16:22 2021,6.964,6.713

Sat Jan 30 02:17:05 2021,6.964,6.712

Sat Jan 30 02:17:47 2021,6.964,6.714

Sat Jan 30 02:18:30 2021,6.964,6.714

Sat Jan 30 02:19:13 2021,6.964,6.715

Sat Jan 30 02:19:56 2021,6.962,6.715

Sat Jan 30 02:20:39 2021,6.962,6.717

Sat Jan 30 02:21:22 2021,6.962,6.717

Sat Jan 30 02:22:05 2021,6.965,6.716

Sat Jan 30 02:22:47 2021,6.964,6.717

Sat Jan 30 02:23:30 2021,6.965,6.715

Sat Jan 30 02:24:13 2021,6.963,6.718

Sat Jan 30 02:24:56 2021,6.963,6.716

Sat Jan 30 02:25:39 2021,6.961,6.717

Sat Jan 30 02:26:22 2021,6.963,6.715

Sat Jan 30 02:27:05 2021,6.962,6.716

Sat Jan 30 02:27:48 2021,6.962,6.716

Sat Jan 30 02:28:31 2021,6.962,6.715

Sat Jan 30 02:29:13 2021,6.962,6.716

Sat Jan 30 02:29:56 2021,6.962,6.717

Sat Jan 30 02:30:39 2021,6.960,6.718

Sat Jan 30 02:31:22 2021,6.960,6.717

Sat Jan 30 02:32:05 2021,6.961,6.717

Sat Jan 30 02:32:48 2021,6.961,6.718

Sat Jan 30 02:33:31 2021,6.960,6.719

Sat Jan 30 02:34:14 2021,6.960,6.718

Sat Jan 30 02:34:56 2021,6.961,6.718

Sat Jan 30 02:35:39 2021,6.962,6.717

Sat Jan 30 02:36:22 2021,6.958,6.717

Sat Jan 30 02:37:05 2021,6.959,6.717

Sat Jan 30 02:37:48 2021,6.961,6.716

Sat Jan 30 02:38:31 2021,6.959,6.717

Sat Jan 30 02:39:14 2021,6.960,6.719

Sat Jan 30 02:39:57 2021,6.958,6.717

Sat Jan 30 02:40:39 2021,6.963,6.717

Sat Jan 30 02:41:22 2021,6.960,6.718

Sat Jan 30 02:42:05 2021,6.960,6.716

Sat Jan 30 02:42:48 2021,6.960,6.718

Sat Jan 30 02:43:31 2021,6.959,6.715

Sat Jan 30 02:44:14 2021,6.959,6.717

Sat Jan 30 02:44:57 2021,6.958,6.717

Sat Jan 30 02:45:40 2021,6.960,6.716

Sat Jan 30 02:46:23 2021,6.959,6.718

Sat Jan 30 02:47:05 2021,6.960,6.718

Sat Jan 30 02:47:48 2021,6.961,6.716

Sat Jan 30 02:48:31 2021,6.958,6.714

Sat Jan 30 02:49:14 2021,6.959,6.716

Sat Jan 30 02:49:57 2021,6.961,6.717

Sat Jan 30 02:50:40 2021,6.959,6.714

Sat Jan 30 02:51:23 2021,6.961,6.718

Sat Jan 30 02:52:06 2021,6.958,6.717

Sat Jan 30 02:52:48 2021,6.957,6.716

Sat Jan 30 02:53:31 2021,6.958,6.717

Sat Jan 30 02:54:14 2021,6.960,6.716

Sat Jan 30 02:54:57 2021,6.958,6.716

Sat Jan 30 02:55:40 2021,6.959,6.716

Sat Jan 30 02:56:23 2021,6.960,6.718

Sat Jan 30 02:57:06 2021,6.959,6.716

Sat Jan 30 02:57:49 2021,6.960,6.715

Sat Jan 30 02:58:31 2021,6.960,6.715

Sat Jan 30 02:59:14 2021,6.960,6.717

Sat Jan 30 02:59:57 2021,6.960,6.717

Sat Jan 30 03:00:40 2021,6.961,6.719

Sat Jan 30 03:01:23 2021,6.959,6.719

Sat Jan 30 03:02:06 2021,6.959,6.719

Sat Jan 30 03:02:49 2021,6.960,6.720

Sat Jan 30 03:03:32 2021,6.958,6.717

Sat Jan 30 03:04:14 2021,6.958,6.719

Sat Jan 30 03:04:57 2021,6.962,6.720

Sat Jan 30 03:05:40 2021,6.959,6.721

Sat Jan 30 03:06:23 2021,6.956,6.718

Sat Jan 30 03:07:06 2021,6.957,6.721

Sat Jan 30 03:07:49 2021,6.958,6.720

Sat Jan 30 03:08:32 2021,6.957,6.720

Sat Jan 30 03:09:15 2021,6.959,6.721

Sat Jan 30 03:09:57 2021,6.958,6.719

Sat Jan 30 03:10:40 2021,6.959,6.718

Sat Jan 30 03:11:23 2021,6.958,6.717

Sat Jan 30 03:12:06 2021,6.958,6.714

Sat Jan 30 03:12:49 2021,6.958,6.717

Sat Jan 30 03:13:32 2021,6.957,6.718

Sat Jan 30 03:14:15 2021,6.955,6.719

Sat Jan 30 03:14:58 2021,6.955,6.716

Sat Jan 30 03:15:41 2021,6.957,6.718

Sat Jan 30 03:16:23 2021,6.956,6.718

Sat Jan 30 03:17:06 2021,6.957,6.718

Sat Jan 30 03:17:49 2021,6.958,6.719

Sat Jan 30 03:18:32 2021,6.955,6.718

Sat Jan 30 03:19:15 2021,6.957,6.718

Sat Jan 30 03:19:58 2021,6.959,6.717

Sat Jan 30 03:20:41 2021,6.956,6.716

Sat Jan 30 03:21:24 2021,6.955,6.718

Sat Jan 30 03:22:07 2021,6.958,6.717

Sat Jan 30 03:22:49 2021,6.956,6.718

Sat Jan 30 03:23:32 2021,6.957,6.718

Sat Jan 30 03:24:15 2021,6.954,6.718

Sat Jan 30 03:24:58 2021,6.957,6.717

Sat Jan 30 03:25:41 2021,6.955,6.719

Sat Jan 30 03:26:24 2021,6.955,6.717

Sat Jan 30 03:27:07 2021,6.954,6.718

Sat Jan 30 03:27:50 2021,6.955,6.719

Sat Jan 30 03:28:32 2021,6.953,6.719

Sat Jan 30 03:29:15 2021,6.954,6.720

Sat Jan 30 03:29:58 2021,6.954,6.719

Sat Jan 30 03:30:41 2021,6.953,6.720

Sat Jan 30 03:31:24 2021,6.954,6.720

Sat Jan 30 03:32:07 2021,6.952,6.722

Sat Jan 30 03:32:50 2021,6.953,6.719

Sat Jan 30 03:33:33 2021,6.952,6.719

Sat Jan 30 03:34:16 2021,6.953,6.719

Sat Jan 30 03:34:58 2021,6.954,6.719

Sat Jan 30 03:35:41 2021,6.954,6.720

Sat Jan 30 03:36:24 2021,6.955,6.719

Sat Jan 30 03:37:07 2021,6.954,6.719

Sat Jan 30 03:37:50 2021,6.953,6.719

Sat Jan 30 03:38:33 2021,6.954,6.722

Sat Jan 30 03:39:16 2021,6.955,6.721

Sat Jan 30 03:39:59 2021,6.953,6.719

Sat Jan 30 03:40:42 2021,6.955,6.721

Sat Jan 30 03:41:24 2021,6.951,6.718

Sat Jan 30 03:42:07 2021,6.952,6.720

Sat Jan 30 03:42:50 2021,6.952,6.721

Sat Jan 30 03:43:33 2021,6.954,6.719

Sat Jan 30 03:44:16 2021,6.953,6.722

Sat Jan 30 03:44:59 2021,6.953,6.720

Sat Jan 30 03:45:42 2021,6.955,6.719

Sat Jan 30 03:46:25 2021,6.953,6.720

Sat Jan 30 03:47:07 2021,6.951,6.719

Sat Jan 30 03:47:50 2021,6.954,6.719

Sat Jan 30 03:48:33 2021,6.952,6.719

Sat Jan 30 03:49:16 2021,6.954,6.721

Sat Jan 30 03:49:59 2021,6.951,6.719

Sat Jan 30 03:50:42 2021,6.953,6.721

Sat Jan 30 03:51:25 2021,6.953,6.719

Sat Jan 30 03:52:08 2021,6.954,6.719

Sat Jan 30 03:52:51 2021,6.953,6.721

Sat Jan 30 03:53:33 2021,6.953,6.722

Sat Jan 30 03:54:16 2021,6.952,6.718

Sat Jan 30 03:54:59 2021,6.952,6.719

Sat Jan 30 03:55:42 2021,6.950,6.718

Sat Jan 30 03:56:25 2021,6.951,6.723

Sat Jan 30 03:57:08 2021,6.951,6.720

Sat Jan 30 03:57:51 2021,6.950,6.722

Sat Jan 30 03:58:34 2021,6.950,6.721

Sat Jan 30 03:59:16 2021,6.951,6.722

Sat Jan 30 03:59:59 2021,6.952,6.720

Sat Jan 30 04:00:42 2021,6.952,6.720

Sat Jan 30 04:01:25 2021,6.950,6.722

Sat Jan 30 04:02:08 2021,6.950,6.722

Sat Jan 30 04:02:51 2021,6.952,6.723

Sat Jan 30 04:03:34 2021,6.951,6.724

Sat Jan 30 04:04:17 2021,6.948,6.722

Sat Jan 30 04:04:59 2021,6.949,6.723

Sat Jan 30 04:05:42 2021,6.952,6.723

Sat Jan 30 04:06:25 2021,6.950,6.725

Sat Jan 30 04:07:08 2021,6.952,6.726

Sat Jan 30 04:07:51 2021,6.950,6.729

Sat Jan 30 04:08:34 2021,6.951,6.729

Sat Jan 30 04:09:17 2021,6.953,6.728

Sat Jan 30 04:10:00 2021,6.953,6.726

Sat Jan 30 04:10:43 2021,6.954,6.729

Sat Jan 30 04:11:25 2021,6.953,6.729

Sat Jan 30 04:12:08 2021,6.954,6.733

Sat Jan 30 04:12:51 2021,6.956,6.735

Sat Jan 30 04:13:34 2021,6.956,6.737

Sat Jan 30 04:14:17 2021,6.953,6.739

Sat Jan 30 04:15:00 2021,6.955,6.738

Sat Jan 30 04:15:43 2021,6.955,6.736

Sat Jan 30 04:16:26 2021,6.956,6.741

Sat Jan 30 04:17:08 2021,6.957,6.740

Sat Jan 30 04:17:51 2021,6.955,6.736

Sat Jan 30 04:18:34 2021,6.957,6.738

Sat Jan 30 04:19:17 2021,6.957,6.741

Sat Jan 30 04:20:00 2021,6.957,6.736

Sat Jan 30 04:20:43 2021,6.957,6.739

Sat Jan 30 04:21:26 2021,6.957,6.736

Sat Jan 30 04:22:09 2021,6.957,6.737

Sat Jan 30 04:22:52 2021,6.957,6.737

Sat Jan 30 04:23:34 2021,6.957,6.738

Sat Jan 30 04:24:17 2021,6.957,6.735

Sat Jan 30 04:25:00 2021,6.955,6.734

Sat Jan 30 04:25:43 2021,6.958,6.738

Sat Jan 30 04:26:26 2021,6.955,6.736

Sat Jan 30 04:27:09 2021,6.957,6.736

Sat Jan 30 04:27:52 2021,6.956,6.737

Sat Jan 30 04:28:35 2021,6.955,6.736

Sat Jan 30 04:29:18 2021,6.954,6.735

Sat Jan 30 04:30:00 2021,6.956,6.737

Sat Jan 30 04:30:43 2021,6.957,6.738

Sat Jan 30 04:31:26 2021,6.955,6.737

Sat Jan 30 04:32:09 2021,6.956,6.737

Sat Jan 30 04:32:52 2021,6.957,6.736

Sat Jan 30 04:33:35 2021,6.953,6.738

Sat Jan 30 04:34:18 2021,6.955,6.736

Sat Jan 30 04:35:01 2021,6.957,6.736

Sat Jan 30 04:35:44 2021,6.956,6.735

Sat Jan 30 04:36:27 2021,6.956,6.735

Sat Jan 30 04:37:10 2021,6.958,6.737

Sat Jan 30 04:37:53 2021,6.957,6.735

Sat Jan 30 04:38:36 2021,6.958,6.736

Sat Jan 30 04:39:19 2021,6.956,6.736

Sat Jan 30 04:40:01 2021,6.957,6.736

Sat Jan 30 04:40:44 2021,6.958,6.737

Sat Jan 30 04:41:27 2021,6.955,6.736

Sat Jan 30 04:42:10 2021,6.956,6.736

Sat Jan 30 04:42:53 2021,6.957,6.735

Sat Jan 30 04:43:36 2021,6.957,6.734

Sat Jan 30 04:44:19 2021,6.957,6.736

Sat Jan 30 04:45:02 2021,6.956,6.734

Sat Jan 30 04:45:45 2021,6.954,6.738

Sat Jan 30 04:46:28 2021,6.955,6.735

Sat Jan 30 04:47:11 2021,6.957,6.737

Sat Jan 30 04:47:54 2021,6.958,6.737

Sat Jan 30 04:48:37 2021,6.954,6.735

Sat Jan 30 04:49:20 2021,6.955,6.736

Sat Jan 30 04:50:02 2021,6.955,6.737

Sat Jan 30 04:50:45 2021,6.954,6.736

Sat Jan 30 04:51:28 2021,6.954,6.736

Sat Jan 30 04:52:11 2021,6.955,6.736

Sat Jan 30 04:52:54 2021,6.954,6.735

Sat Jan 30 04:53:37 2021,6.955,6.735

Sat Jan 30 04:54:20 2021,6.957,6.735

Sat Jan 30 04:55:03 2021,6.954,6.735

Sat Jan 30 04:55:46 2021,6.957,6.735

Sat Jan 30 04:56:29 2021,6.957,6.734

Sat Jan 30 04:57:12 2021,6.956,6.737

Sat Jan 30 04:57:55 2021,6.954,6.733

Sat Jan 30 04:58:38 2021,6.955,6.737

Sat Jan 30 04:59:21 2021,6.955,6.736

Sat Jan 30 05:00:04 2021,6.955,6.735

Sat Jan 30 05:00:46 2021,6.954,6.737

Sat Jan 30 05:01:29 2021,6.954,6.736

Sat Jan 30 05:02:12 2021,6.954,6.736

Sat Jan 30 05:02:55 2021,6.953,6.735

Sat Jan 30 05:03:38 2021,6.952,6.734

Sat Jan 30 05:04:21 2021,6.953,6.735

Sat Jan 30 05:05:04 2021,6.951,6.736

Sat Jan 30 05:05:47 2021,6.953,6.736

Sat Jan 30 05:06:30 2021,6.950,6.737

Sat Jan 30 05:07:13 2021,6.952,6.738

Sat Jan 30 05:07:56 2021,6.952,6.738

Sat Jan 30 05:08:39 2021,6.951,6.736

Sat Jan 30 05:09:22 2021,6.950,6.735

Sat Jan 30 05:10:05 2021,6.948,6.735

Sat Jan 30 05:10:48 2021,6.949,6.735

Sat Jan 30 05:11:30 2021,6.951,6.738

Sat Jan 30 05:12:13 2021,6.949,6.736

Sat Jan 30 05:12:56 2021,6.950,6.736

Sat Jan 30 05:13:39 2021,6.950,6.737

Sat Jan 30 05:14:22 2021,6.948,6.736

Sat Jan 30 05:15:05 2021,6.949,6.740

Sat Jan 30 05:15:48 2021,6.948,6.738

Sat Jan 30 05:16:31 2021,6.950,6.736

Sat Jan 30 05:17:14 2021,6.950,6.737

Sat Jan 30 05:17:57 2021,6.950,6.738

Sat Jan 30 05:18:40 2021,6.950,6.738

Sat Jan 30 05:19:23 2021,6.949,6.738

Sat Jan 30 05:20:06 2021,6.947,6.735

Sat Jan 30 05:20:49 2021,6.947,6.734

Sat Jan 30 05:21:32 2021,6.950,6.736

Sat Jan 30 05:22:14 2021,6.946,6.737

Sat Jan 30 05:22:57 2021,6.948,6.738

Sat Jan 30 05:23:40 2021,6.946,6.738

Sat Jan 30 05:24:23 2021,6.946,6.737

Sat Jan 30 05:25:06 2021,6.948,6.736

Sat Jan 30 05:25:49 2021,6.943,6.738

Sat Jan 30 05:26:32 2021,6.947,6.736

Sat Jan 30 05:27:15 2021,6.946,6.736

Sat Jan 30 05:27:58 2021,6.946,6.736

Sat Jan 30 05:28:41 2021,6.945,6.737

Sat Jan 30 05:29:24 2021,6.944,6.738

Sat Jan 30 05:30:07 2021,6.945,6.735

Sat Jan 30 05:30:50 2021,6.945,6.738

Sat Jan 30 05:31:33 2021,6.945,6.737

Sat Jan 30 05:32:16 2021,6.946,6.738

Sat Jan 30 05:32:58 2021,6.944,6.736

Sat Jan 30 05:33:41 2021,6.945,6.736

Sat Jan 30 05:34:24 2021,6.943,6.734

Sat Jan 30 05:35:07 2021,6.946,6.737

Sat Jan 30 05:35:50 2021,6.945,6.737

Sat Jan 30 05:36:33 2021,6.943,6.737

Sat Jan 30 05:37:16 2021,6.942,6.739

Sat Jan 30 05:37:59 2021,6.943,6.736

Sat Jan 30 05:38:42 2021,6.943,6.737

Sat Jan 30 05:39:25 2021,6.941,6.736

Sat Jan 30 05:40:08 2021,6.943,6.740

Sat Jan 30 05:40:51 2021,6.941,6.740

Sat Jan 30 05:41:34 2021,6.941,6.739

Sat Jan 30 05:42:17 2021,6.943,6.739

Sat Jan 30 05:43:00 2021,6.942,6.739

Sat Jan 30 05:43:42 2021,6.939,6.739

Sat Jan 30 05:44:25 2021,6.941,6.736

Sat Jan 30 05:45:08 2021,6.940,6.736

Sat Jan 30 05:45:51 2021,6.942,6.737

Sat Jan 30 05:46:34 2021,6.941,6.736

Sat Jan 30 05:47:17 2021,6.941,6.738

Sat Jan 30 05:48:00 2021,6.941,6.739

Sat Jan 30 05:48:43 2021,6.939,6.737

Sat Jan 30 05:49:26 2021,6.942,6.737

Sat Jan 30 05:50:09 2021,6.941,6.738

Sat Jan 30 05:50:52 2021,6.939,6.739

Sat Jan 30 05:51:35 2021,6.939,6.737

Sat Jan 30 05:52:18 2021,6.939,6.737

Sat Jan 30 05:53:01 2021,6.939,6.738

Sat Jan 30 05:53:43 2021,6.938,6.739

Sat Jan 30 05:54:26 2021,6.942,6.739

Sat Jan 30 05:55:09 2021,6.940,6.737

Sat Jan 30 05:55:52 2021,6.940,6.740

Sat Jan 30 05:56:35 2021,6.939,6.740

Sat Jan 30 05:57:18 2021,6.940,6.740

Sat Jan 30 05:58:01 2021,6.942,6.739

Sat Jan 30 05:58:44 2021,6.942,6.742

Sat Jan 30 05:59:27 2021,6.940,6.743

Sat Jan 30 06:00:10 2021,6.941,6.739

Sat Jan 30 06:00:53 2021,6.942,6.740

Sat Jan 30 06:01:36 2021,6.940,6.741

Sat Jan 30 06:02:18 2021,6.939,6.740

Sat Jan 30 06:03:01 2021,6.941,6.739

Sat Jan 30 06:03:44 2021,6.941,6.740

Sat Jan 30 06:04:27 2021,6.940,6.739

Sat Jan 30 06:05:10 2021,6.940,6.738

Sat Jan 30 06:05:53 2021,6.937,6.738

Sat Jan 30 06:06:36 2021,6.938,6.737

Sat Jan 30 06:07:19 2021,6.940,6.735

