date, s2, s1
Fri Jan 29 22:45:53 2021,6.561,6.309

Fri Jan 29 22:46:36 2021,6.560,6.307

Fri Jan 29 22:47:19 2021,6.562,6.307

Fri Jan 29 22:48:02 2021,6.558,6.311

Fri Jan 29 22:48:45 2021,6.560,6.311

Fri Jan 29 22:49:28 2021,6.561,6.309

Fri Jan 29 22:50:11 2021,6.561,6.312

Fri Jan 29 22:50:54 2021,6.558,6.309

Fri Jan 29 22:51:37 2021,6.561,6.312

Fri Jan 29 22:52:21 2021,6.561,6.309

Fri Jan 29 22:53:04 2021,6.561,6.312

Fri Jan 29 22:53:47 2021,6.563,6.312

Fri Jan 29 22:54:30 2021,6.561,6.313

Fri Jan 29 22:55:13 2021,6.562,6.312

Fri Jan 29 22:55:56 2021,6.561,6.314

Fri Jan 29 22:56:39 2021,6.561,6.315

Fri Jan 29 22:57:22 2021,6.560,6.315

Fri Jan 29 22:58:05 2021,6.560,6.314

Fri Jan 29 22:58:48 2021,6.560,6.315

Fri Jan 29 22:59:31 2021,6.557,6.315

Fri Jan 29 23:00:14 2021,6.556,6.317

Fri Jan 29 23:00:57 2021,6.557,6.315

Fri Jan 29 23:01:40 2021,6.557,6.317

Fri Jan 29 23:02:23 2021,6.556,6.315

Fri Jan 29 23:03:06 2021,6.555,6.317

Fri Jan 29 23:03:49 2021,6.554,6.317

Fri Jan 29 23:04:32 2021,6.554,6.318

Fri Jan 29 23:05:15 2021,6.553,6.315

Fri Jan 29 23:05:58 2021,6.551,6.313

Fri Jan 29 23:06:41 2021,6.552,6.313

Fri Jan 29 23:07:24 2021,6.552,6.312

Fri Jan 29 23:08:07 2021,6.552,6.314

Fri Jan 29 23:08:50 2021,6.551,6.312

Fri Jan 29 23:09:33 2021,6.551,6.313

Fri Jan 29 23:10:16 2021,6.522,6.314

Fri Jan 29 23:10:59 2021,6.549,6.314

Fri Jan 29 23:11:42 2021,6.552,6.312

Fri Jan 29 23:12:25 2021,6.551,6.313

Fri Jan 29 23:13:08 2021,6.550,6.312

Fri Jan 29 23:13:51 2021,6.551,6.312

Fri Jan 29 23:14:34 2021,6.551,6.312

Fri Jan 29 23:15:17 2021,6.550,6.312

Fri Jan 29 23:16:00 2021,6.552,6.313

Fri Jan 29 23:16:43 2021,6.552,6.309

Fri Jan 29 23:17:26 2021,6.552,6.311

Fri Jan 29 23:18:09 2021,6.552,6.312

Fri Jan 29 23:18:52 2021,6.552,6.312

Fri Jan 29 23:19:35 2021,6.553,6.310

Fri Jan 29 23:20:18 2021,6.552,6.313

Fri Jan 29 23:21:01 2021,6.553,6.314

Fri Jan 29 23:21:44 2021,6.556,6.313

Fri Jan 29 23:22:28 2021,6.554,6.313

Fri Jan 29 23:23:11 2021,6.553,6.314

Fri Jan 29 23:23:54 2021,6.554,6.315

Fri Jan 29 23:24:37 2021,6.555,6.316

Fri Jan 29 23:25:20 2021,6.554,6.316

Fri Jan 29 23:26:03 2021,6.555,6.319

Fri Jan 29 23:26:46 2021,6.555,6.315

Fri Jan 29 23:27:29 2021,6.556,6.318

Fri Jan 29 23:28:12 2021,6.556,6.317

Fri Jan 29 23:28:55 2021,6.557,6.313

Fri Jan 29 23:29:38 2021,6.555,6.315

Fri Jan 29 23:30:21 2021,6.557,6.317

Fri Jan 29 23:31:04 2021,6.557,6.315

Fri Jan 29 23:31:47 2021,6.558,6.315

Fri Jan 29 23:32:30 2021,6.555,6.316

Fri Jan 29 23:33:13 2021,6.555,6.314

Fri Jan 29 23:33:56 2021,6.557,6.314

Fri Jan 29 23:34:39 2021,6.558,6.314

Fri Jan 29 23:35:22 2021,6.558,6.314

Fri Jan 29 23:36:05 2021,6.558,6.313

Fri Jan 29 23:36:48 2021,6.558,6.315

Fri Jan 29 23:37:31 2021,6.558,6.316

Fri Jan 29 23:38:14 2021,6.558,6.317

Fri Jan 29 23:38:57 2021,6.560,6.314

Fri Jan 29 23:39:40 2021,6.561,6.315

Fri Jan 29 23:40:23 2021,6.560,6.317

Fri Jan 29 23:41:06 2021,6.560,6.315

Fri Jan 29 23:41:49 2021,6.561,6.318

Fri Jan 29 23:42:32 2021,6.560,6.317

Fri Jan 29 23:43:15 2021,6.560,6.317

Fri Jan 29 23:43:58 2021,6.561,6.319

Fri Jan 29 23:44:41 2021,6.558,6.319

Fri Jan 29 23:45:24 2021,6.560,6.320

Fri Jan 29 23:46:07 2021,6.561,6.317

Fri Jan 29 23:46:50 2021,6.560,6.317

Fri Jan 29 23:47:33 2021,6.561,6.318

Fri Jan 29 23:48:16 2021,6.561,6.317

Fri Jan 29 23:48:59 2021,6.561,6.319

Fri Jan 29 23:49:42 2021,6.562,6.318

Fri Jan 29 23:50:25 2021,6.563,6.318

Fri Jan 29 23:51:08 2021,6.562,6.317

Fri Jan 29 23:51:51 2021,6.562,6.317

Fri Jan 29 23:52:34 2021,6.550,6.319

Fri Jan 29 23:53:17 2021,6.563,6.318

Fri Jan 29 23:54:00 2021,6.563,6.317

Fri Jan 29 23:54:43 2021,6.564,6.317

Fri Jan 29 23:55:26 2021,6.562,6.317

Fri Jan 29 23:56:09 2021,6.563,6.320

Fri Jan 29 23:56:52 2021,6.565,6.318

Fri Jan 29 23:57:35 2021,6.565,6.320

Fri Jan 29 23:58:18 2021,6.562,6.323

Fri Jan 29 23:59:01 2021,6.564,6.321

Fri Jan 29 23:59:44 2021,6.565,6.321

Sat Jan 30 00:00:27 2021,6.564,6.319

Sat Jan 30 00:01:10 2021,6.565,6.319

Sat Jan 30 00:01:53 2021,6.563,6.319

Sat Jan 30 00:02:36 2021,6.562,6.319

Sat Jan 30 00:03:19 2021,6.563,6.321

Sat Jan 30 00:04:02 2021,6.565,6.319

Sat Jan 30 00:04:45 2021,6.563,6.319

Sat Jan 30 00:05:28 2021,6.564,6.321

Sat Jan 30 00:06:11 2021,6.566,6.320

Sat Jan 30 00:06:54 2021,6.564,6.321

Sat Jan 30 00:07:37 2021,6.565,6.321

Sat Jan 30 00:08:20 2021,6.564,6.321

Sat Jan 30 00:09:03 2021,6.565,6.321

Sat Jan 30 00:09:46 2021,6.566,6.319

Sat Jan 30 00:10:29 2021,6.565,6.321

Sat Jan 30 00:11:12 2021,6.565,6.323

Sat Jan 30 00:11:55 2021,6.566,6.324

Sat Jan 30 00:12:38 2021,6.567,6.324

Sat Jan 30 00:13:21 2021,6.566,6.321

Sat Jan 30 00:14:04 2021,6.564,6.320

Sat Jan 30 00:14:47 2021,6.566,6.321

Sat Jan 30 00:15:30 2021,6.565,6.320

Sat Jan 30 00:16:13 2021,6.566,6.319

Sat Jan 30 00:16:56 2021,6.566,6.317

Sat Jan 30 00:17:39 2021,6.564,6.319

Sat Jan 30 00:18:22 2021,6.565,6.323

Sat Jan 30 00:19:05 2021,6.565,6.322

Sat Jan 30 00:19:48 2021,6.565,6.322

Sat Jan 30 00:20:31 2021,6.567,6.323

Sat Jan 30 00:21:14 2021,6.567,6.324

Sat Jan 30 00:21:57 2021,6.565,6.322

Sat Jan 30 00:22:40 2021,6.565,6.321

Sat Jan 30 00:23:23 2021,6.565,6.322

Sat Jan 30 00:24:06 2021,6.567,6.321

Sat Jan 30 00:24:49 2021,6.566,6.320

Sat Jan 30 00:25:32 2021,6.566,6.320

Sat Jan 30 00:26:15 2021,6.567,6.322

Sat Jan 30 00:26:58 2021,6.565,6.319

Sat Jan 30 00:27:41 2021,6.567,6.318

Sat Jan 30 00:28:24 2021,6.566,6.320

Sat Jan 30 00:29:07 2021,6.567,6.321

Sat Jan 30 00:29:50 2021,6.566,6.321

Sat Jan 30 00:30:33 2021,6.567,6.323

Sat Jan 30 00:31:16 2021,6.569,6.322

Sat Jan 30 00:31:59 2021,6.568,6.323

Sat Jan 30 00:32:42 2021,6.568,6.322

Sat Jan 30 00:33:25 2021,6.566,6.324

Sat Jan 30 00:34:08 2021,6.569,6.322

Sat Jan 30 00:34:51 2021,6.571,6.323

Sat Jan 30 00:35:34 2021,6.567,6.322

Sat Jan 30 00:36:17 2021,6.568,6.323

Sat Jan 30 00:37:00 2021,6.567,6.322

Sat Jan 30 00:37:43 2021,6.569,6.325

Sat Jan 30 00:38:26 2021,6.571,6.322

Sat Jan 30 00:39:09 2021,6.568,6.326

Sat Jan 30 00:39:52 2021,6.566,6.326

Sat Jan 30 00:40:35 2021,6.567,6.327

Sat Jan 30 00:41:18 2021,6.566,6.327

Sat Jan 30 00:42:01 2021,6.568,6.326

Sat Jan 30 00:42:44 2021,6.566,6.324

Sat Jan 30 00:43:27 2021,6.571,6.324

Sat Jan 30 00:44:10 2021,6.569,6.325

Sat Jan 30 00:44:53 2021,6.570,6.325

Sat Jan 30 00:45:36 2021,6.569,6.324

Sat Jan 30 00:46:19 2021,6.569,6.323

Sat Jan 30 00:47:02 2021,6.572,6.325

Sat Jan 30 00:47:45 2021,6.569,6.321

Sat Jan 30 00:48:28 2021,6.570,6.325

Sat Jan 30 00:49:12 2021,6.570,6.321

Sat Jan 30 00:49:55 2021,6.570,6.323

Sat Jan 30 00:50:38 2021,6.569,6.324

Sat Jan 30 00:51:21 2021,6.568,6.324

Sat Jan 30 00:52:04 2021,6.570,6.323

Sat Jan 30 00:52:47 2021,6.570,6.323

Sat Jan 30 00:53:30 2021,6.569,6.323

Sat Jan 30 00:54:13 2021,6.568,6.321

Sat Jan 30 00:54:56 2021,6.568,6.324

Sat Jan 30 00:55:39 2021,6.568,6.323

Sat Jan 30 00:56:22 2021,6.570,6.324

Sat Jan 30 00:57:05 2021,6.569,6.322

Sat Jan 30 00:57:48 2021,6.569,6.323

Sat Jan 30 00:58:31 2021,6.569,6.324

Sat Jan 30 00:59:14 2021,6.569,6.325

Sat Jan 30 00:59:57 2021,6.571,6.324

Sat Jan 30 01:00:40 2021,6.572,6.323

Sat Jan 30 01:01:23 2021,6.570,6.323

Sat Jan 30 01:02:06 2021,6.570,6.326

Sat Jan 30 01:02:49 2021,6.571,6.324

Sat Jan 30 01:03:32 2021,6.570,6.325

Sat Jan 30 01:04:15 2021,6.568,6.325

Sat Jan 30 01:04:58 2021,6.571,6.328

Sat Jan 30 01:05:41 2021,6.573,6.325

Sat Jan 30 01:06:24 2021,6.572,6.327

Sat Jan 30 01:07:07 2021,6.573,6.326

Sat Jan 30 01:07:50 2021,6.571,6.325

Sat Jan 30 01:08:33 2021,6.573,6.327

Sat Jan 30 01:09:16 2021,6.573,6.327

Sat Jan 30 01:09:59 2021,6.573,6.328

Sat Jan 30 01:10:42 2021,6.573,6.328

Sat Jan 30 01:11:25 2021,6.574,6.325

Sat Jan 30 01:12:08 2021,6.575,6.324

Sat Jan 30 01:12:51 2021,6.575,6.323

Sat Jan 30 01:13:34 2021,6.575,6.327

Sat Jan 30 01:14:17 2021,6.575,6.326

Sat Jan 30 01:15:00 2021,6.577,6.325

Sat Jan 30 01:15:43 2021,6.576,6.325

Sat Jan 30 01:16:26 2021,6.575,6.324

Sat Jan 30 01:17:09 2021,6.576,6.323

Sat Jan 30 01:17:52 2021,6.578,6.326

Sat Jan 30 01:18:35 2021,6.574,6.327

Sat Jan 30 01:19:18 2021,6.577,6.327

Sat Jan 30 01:20:01 2021,6.578,6.326

Sat Jan 30 01:20:44 2021,6.578,6.322

Sat Jan 30 01:21:27 2021,6.577,6.324

Sat Jan 30 01:22:10 2021,6.577,6.325

Sat Jan 30 01:22:53 2021,6.577,6.325

Sat Jan 30 01:23:36 2021,6.578,6.328

Sat Jan 30 01:24:19 2021,6.577,6.326

Sat Jan 30 01:25:02 2021,6.578,6.323

Sat Jan 30 01:25:45 2021,6.576,6.325

Sat Jan 30 01:26:28 2021,6.578,6.326

Sat Jan 30 01:27:11 2021,6.578,6.324

Sat Jan 30 01:27:54 2021,6.576,6.330

Sat Jan 30 01:28:37 2021,6.578,6.328

Sat Jan 30 01:29:20 2021,6.578,6.326

Sat Jan 30 01:30:03 2021,6.577,6.328

Sat Jan 30 01:30:46 2021,6.580,6.327

Sat Jan 30 01:31:29 2021,6.580,6.328

Sat Jan 30 01:32:12 2021,6.578,6.327

Sat Jan 30 01:32:55 2021,6.578,6.328

Sat Jan 30 01:33:38 2021,6.579,6.329

Sat Jan 30 01:34:21 2021,6.578,6.329

Sat Jan 30 01:35:04 2021,6.578,6.327

Sat Jan 30 01:35:47 2021,6.579,6.328

Sat Jan 30 01:36:30 2021,6.579,6.331

Sat Jan 30 01:37:13 2021,6.579,6.329

Sat Jan 30 01:37:56 2021,6.579,6.329

Sat Jan 30 01:38:39 2021,6.579,6.329

Sat Jan 30 01:39:22 2021,6.580,6.330

Sat Jan 30 01:40:05 2021,6.581,6.330

Sat Jan 30 01:40:48 2021,6.582,6.328

Sat Jan 30 01:41:31 2021,6.579,6.331

Sat Jan 30 01:42:14 2021,6.581,6.330

Sat Jan 30 01:42:57 2021,6.580,6.331

Sat Jan 30 01:43:40 2021,6.581,6.331

Sat Jan 30 01:44:23 2021,6.581,6.328

Sat Jan 30 01:45:06 2021,6.582,6.328

Sat Jan 30 01:45:49 2021,6.581,6.331

Sat Jan 30 01:46:32 2021,6.579,6.331

Sat Jan 30 01:47:15 2021,6.582,6.331

Sat Jan 30 01:47:58 2021,6.580,6.329

Sat Jan 30 01:48:41 2021,6.581,6.331

Sat Jan 30 01:49:24 2021,6.582,6.331

Sat Jan 30 01:50:07 2021,6.582,6.333

Sat Jan 30 01:50:50 2021,6.582,6.332

Sat Jan 30 01:51:33 2021,6.582,6.333

Sat Jan 30 01:52:16 2021,6.582,6.331

Sat Jan 30 01:52:59 2021,6.583,6.331

Sat Jan 30 01:53:42 2021,6.581,6.331

Sat Jan 30 01:54:25 2021,6.583,6.329

Sat Jan 30 01:55:08 2021,6.580,6.333

Sat Jan 30 01:55:51 2021,6.580,6.331

Sat Jan 30 01:56:34 2021,6.581,6.332

Sat Jan 30 01:57:17 2021,6.583,6.330

Sat Jan 30 01:58:00 2021,6.582,6.331

Sat Jan 30 01:58:43 2021,6.583,6.333

Sat Jan 30 01:59:26 2021,6.582,6.329

Sat Jan 30 02:00:09 2021,6.585,6.329

Sat Jan 30 02:00:52 2021,6.584,6.329

Sat Jan 30 02:01:35 2021,6.584,6.332

Sat Jan 30 02:02:18 2021,6.584,6.332

Sat Jan 30 02:03:01 2021,6.585,6.332

Sat Jan 30 02:03:44 2021,6.585,6.333

Sat Jan 30 02:04:27 2021,6.585,6.334

Sat Jan 30 02:05:10 2021,6.587,6.332

Sat Jan 30 02:05:53 2021,6.584,6.332

Sat Jan 30 02:06:36 2021,6.585,6.332

Sat Jan 30 02:07:19 2021,6.584,6.331

Sat Jan 30 02:08:02 2021,6.585,6.332

Sat Jan 30 02:08:45 2021,6.586,6.332

Sat Jan 30 02:09:28 2021,6.585,6.331

Sat Jan 30 02:10:11 2021,6.585,6.332

Sat Jan 30 02:10:54 2021,6.586,6.332

Sat Jan 30 02:11:37 2021,6.585,6.331

Sat Jan 30 02:12:20 2021,6.586,6.332

Sat Jan 30 02:13:03 2021,6.587,6.331

Sat Jan 30 02:13:46 2021,6.586,6.331

Sat Jan 30 02:14:29 2021,6.586,6.329

Sat Jan 30 02:15:12 2021,6.587,6.331

Sat Jan 30 02:15:55 2021,6.587,6.331

Sat Jan 30 02:16:38 2021,6.588,6.332

Sat Jan 30 02:17:21 2021,6.588,6.334

Sat Jan 30 02:18:04 2021,6.587,6.332

Sat Jan 30 02:18:47 2021,6.588,6.332

Sat Jan 30 02:19:30 2021,6.586,6.333

Sat Jan 30 02:20:13 2021,6.586,6.333

Sat Jan 30 02:20:56 2021,6.589,6.337

Sat Jan 30 02:21:39 2021,6.588,6.336

Sat Jan 30 02:22:22 2021,6.590,6.336

Sat Jan 30 02:23:05 2021,6.587,6.337

Sat Jan 30 02:23:48 2021,6.588,6.337

Sat Jan 30 02:24:31 2021,6.589,6.334

Sat Jan 30 02:25:14 2021,6.587,6.336

Sat Jan 30 02:25:57 2021,6.589,6.338

Sat Jan 30 02:26:40 2021,6.587,6.338

Sat Jan 30 02:27:23 2021,6.590,6.340

Sat Jan 30 02:28:06 2021,6.592,6.338

Sat Jan 30 02:28:49 2021,6.591,6.337

Sat Jan 30 02:29:32 2021,6.592,6.338

Sat Jan 30 02:30:15 2021,6.593,6.336

Sat Jan 30 02:30:58 2021,6.594,6.337

Sat Jan 30 02:31:41 2021,6.592,6.340

Sat Jan 30 02:32:24 2021,6.592,6.340

Sat Jan 30 02:33:07 2021,6.590,6.340

Sat Jan 30 02:33:50 2021,6.591,6.342

Sat Jan 30 02:34:33 2021,6.592,6.339

Sat Jan 30 02:35:16 2021,6.590,6.340

Sat Jan 30 02:35:59 2021,6.589,6.342

Sat Jan 30 02:36:42 2021,6.590,6.343

Sat Jan 30 02:37:25 2021,6.591,6.342

Sat Jan 30 02:38:08 2021,6.592,6.344

Sat Jan 30 02:38:51 2021,6.590,6.344

Sat Jan 30 02:39:34 2021,6.591,6.343

Sat Jan 30 02:40:17 2021,6.591,6.345

Sat Jan 30 02:41:00 2021,6.591,6.345

Sat Jan 30 02:41:43 2021,6.593,6.346

Sat Jan 30 02:42:26 2021,6.591,6.346

Sat Jan 30 02:43:09 2021,6.592,6.347

Sat Jan 30 02:43:52 2021,6.592,6.344

Sat Jan 30 02:44:35 2021,6.594,6.345

Sat Jan 30 02:45:18 2021,6.593,6.346

Sat Jan 30 02:46:01 2021,6.592,6.344

Sat Jan 30 02:46:44 2021,6.593,6.345

Sat Jan 30 02:47:27 2021,6.592,6.347

Sat Jan 30 02:48:10 2021,6.593,6.342

Sat Jan 30 02:48:53 2021,6.592,6.343

Sat Jan 30 02:49:36 2021,6.594,6.342

Sat Jan 30 02:50:19 2021,6.592,6.344

Sat Jan 30 02:51:02 2021,6.594,6.342

Sat Jan 30 02:51:45 2021,6.594,6.343

Sat Jan 30 02:52:28 2021,6.595,6.339

Sat Jan 30 02:53:11 2021,6.594,6.343

Sat Jan 30 02:53:54 2021,6.593,6.342

Sat Jan 30 02:54:37 2021,6.593,6.339

Sat Jan 30 02:55:20 2021,6.593,6.339

Sat Jan 30 02:56:03 2021,6.592,6.337

Sat Jan 30 02:56:46 2021,6.594,6.339

Sat Jan 30 02:57:29 2021,6.594,6.338

Sat Jan 30 02:58:12 2021,6.594,6.339

Sat Jan 30 02:58:55 2021,6.593,6.340

Sat Jan 30 02:59:38 2021,6.596,6.340

Sat Jan 30 03:00:21 2021,6.593,6.340

Sat Jan 30 03:01:04 2021,6.594,6.340

Sat Jan 30 03:01:47 2021,6.594,6.339

Sat Jan 30 03:02:30 2021,6.595,6.339

Sat Jan 30 03:03:13 2021,6.595,6.339

Sat Jan 30 03:03:56 2021,6.595,6.338

Sat Jan 30 03:04:39 2021,6.597,6.338

Sat Jan 30 03:05:22 2021,6.596,6.338

Sat Jan 30 03:06:05 2021,6.596,6.338

Sat Jan 30 03:06:48 2021,6.597,6.339

Sat Jan 30 03:07:31 2021,6.595,6.339

Sat Jan 30 03:08:14 2021,6.598,6.338

Sat Jan 30 03:08:57 2021,6.598,6.338

Sat Jan 30 03:09:40 2021,6.599,6.336

Sat Jan 30 03:10:23 2021,6.597,6.337

Sat Jan 30 03:11:06 2021,6.598,6.339

Sat Jan 30 03:11:49 2021,6.597,6.338

Sat Jan 30 03:12:32 2021,6.597,6.340

Sat Jan 30 03:13:15 2021,6.596,6.338

Sat Jan 30 03:13:58 2021,6.599,6.333

Sat Jan 30 03:14:41 2021,6.597,6.338

Sat Jan 30 03:15:24 2021,6.598,6.336

Sat Jan 30 03:16:07 2021,6.598,6.336

Sat Jan 30 03:16:50 2021,6.599,6.338

Sat Jan 30 03:17:33 2021,6.599,6.335

Sat Jan 30 03:18:16 2021,6.595,6.335

Sat Jan 30 03:18:59 2021,6.597,6.337

Sat Jan 30 03:19:42 2021,6.597,6.335

Sat Jan 30 03:20:25 2021,6.596,6.333

Sat Jan 30 03:21:08 2021,6.597,6.337

Sat Jan 30 03:21:51 2021,6.598,6.336

Sat Jan 30 03:22:34 2021,6.599,6.337

Sat Jan 30 03:23:17 2021,6.599,6.336

Sat Jan 30 03:24:00 2021,6.601,6.338

Sat Jan 30 03:24:43 2021,6.600,6.336

Sat Jan 30 03:25:26 2021,6.599,6.335

Sat Jan 30 03:26:09 2021,6.601,6.338

Sat Jan 30 03:26:52 2021,6.599,6.339

Sat Jan 30 03:27:35 2021,6.600,6.335

Sat Jan 30 03:28:18 2021,6.601,6.335

Sat Jan 30 03:29:01 2021,6.601,6.337

Sat Jan 30 03:29:44 2021,6.599,6.336

Sat Jan 30 03:30:27 2021,6.600,6.339

Sat Jan 30 03:31:10 2021,6.599,6.336

Sat Jan 30 03:31:53 2021,6.599,6.337

Sat Jan 30 03:32:36 2021,6.599,6.337

Sat Jan 30 03:33:19 2021,6.602,6.339

Sat Jan 30 03:34:02 2021,6.601,6.338

Sat Jan 30 03:34:45 2021,6.600,6.340

Sat Jan 30 03:35:28 2021,6.602,6.338

Sat Jan 30 03:36:11 2021,6.602,6.337

Sat Jan 30 03:36:54 2021,6.602,6.339

Sat Jan 30 03:37:37 2021,6.604,6.339

Sat Jan 30 03:38:20 2021,6.602,6.342

Sat Jan 30 03:39:14 2021,6.604,6.338

Sat Jan 30 03:39:57 2021,6.601,6.342

Sat Jan 30 03:40:40 2021,6.602,6.341

Sat Jan 30 03:41:23 2021,6.603,6.339

Sat Jan 30 03:42:06 2021,6.604,6.342

Sat Jan 30 03:42:49 2021,6.604,6.343

Sat Jan 30 03:43:32 2021,6.605,6.341

Sat Jan 30 03:44:15 2021,6.606,6.341

Sat Jan 30 03:44:58 2021,6.604,6.344

Sat Jan 30 03:45:41 2021,6.605,6.340

Sat Jan 30 03:46:24 2021,6.605,6.343

Sat Jan 30 03:47:07 2021,6.607,6.341

Sat Jan 30 03:47:50 2021,6.608,6.343

Sat Jan 30 03:48:33 2021,6.609,6.342

Sat Jan 30 03:49:16 2021,6.608,6.341

Sat Jan 30 03:49:59 2021,6.608,6.343

Sat Jan 30 03:50:42 2021,6.608,6.344

Sat Jan 30 03:51:24 2021,6.610,6.342

Sat Jan 30 03:52:07 2021,6.607,6.344

Sat Jan 30 03:52:50 2021,6.608,6.344

Sat Jan 30 03:53:33 2021,6.609,6.343

Sat Jan 30 03:54:16 2021,6.609,6.344

Sat Jan 30 03:54:59 2021,6.609,6.342

Sat Jan 30 03:55:42 2021,6.609,6.344

Sat Jan 30 03:56:25 2021,6.609,6.344

Sat Jan 30 03:57:08 2021,6.610,6.344

Sat Jan 30 03:57:51 2021,6.609,6.344

Sat Jan 30 03:58:34 2021,6.612,6.344

Sat Jan 30 03:59:17 2021,6.611,6.343

Sat Jan 30 04:00:00 2021,6.613,6.344

Sat Jan 30 04:00:43 2021,6.613,6.346

Sat Jan 30 04:01:26 2021,6.613,6.346

Sat Jan 30 04:02:09 2021,6.612,6.345

Sat Jan 30 04:02:52 2021,6.614,6.344

Sat Jan 30 04:03:35 2021,6.614,6.344

Sat Jan 30 04:04:18 2021,6.614,6.345

Sat Jan 30 04:05:01 2021,6.617,6.345

Sat Jan 30 04:05:44 2021,6.618,6.345

Sat Jan 30 04:06:27 2021,6.618,6.345

Sat Jan 30 04:07:10 2021,6.616,6.345

Sat Jan 30 04:07:53 2021,6.620,6.345

Sat Jan 30 04:08:36 2021,6.621,6.347

Sat Jan 30 04:09:19 2021,6.622,6.344

Sat Jan 30 04:10:02 2021,6.620,6.345

Sat Jan 30 04:10:45 2021,6.621,6.343

Sat Jan 30 04:11:28 2021,6.620,6.341

Sat Jan 30 04:12:11 2021,6.621,6.340

Sat Jan 30 04:12:54 2021,6.621,6.341

Sat Jan 30 04:13:37 2021,6.623,6.341

Sat Jan 30 04:14:20 2021,6.621,6.339

Sat Jan 30 04:15:03 2021,6.621,6.340

Sat Jan 30 04:15:46 2021,6.623,6.342

Sat Jan 30 04:16:29 2021,6.623,6.340

Sat Jan 30 04:17:12 2021,6.624,6.342

Sat Jan 30 04:17:55 2021,6.622,6.343

Sat Jan 30 04:18:38 2021,6.622,6.345

Sat Jan 30 04:19:21 2021,6.621,6.343

Sat Jan 30 04:20:04 2021,6.622,6.343

Sat Jan 30 04:20:47 2021,6.621,6.345

Sat Jan 30 04:21:30 2021,6.622,6.344

Sat Jan 30 04:22:13 2021,6.624,6.345

Sat Jan 30 04:22:56 2021,6.623,6.345

Sat Jan 30 04:23:39 2021,6.622,6.343

Sat Jan 30 04:24:22 2021,6.622,6.344

Sat Jan 30 04:25:05 2021,6.620,6.345

Sat Jan 30 04:25:48 2021,6.622,6.346

Sat Jan 30 04:26:31 2021,6.622,6.344

Sat Jan 30 04:27:14 2021,6.621,6.343

Sat Jan 30 04:27:57 2021,6.622,6.344

Sat Jan 30 04:28:40 2021,6.623,6.345

Sat Jan 30 04:29:23 2021,6.621,6.343

Sat Jan 30 04:30:06 2021,6.621,6.342

Sat Jan 30 04:30:49 2021,6.621,6.342

Sat Jan 30 04:31:32 2021,6.621,6.341

Sat Jan 30 04:32:15 2021,6.621,6.340

Sat Jan 30 04:32:58 2021,6.619,6.339

Sat Jan 30 04:33:41 2021,6.621,6.340

Sat Jan 30 04:34:24 2021,6.621,6.339

Sat Jan 30 04:35:07 2021,6.621,6.340

Sat Jan 30 04:35:50 2021,6.622,6.339

Sat Jan 30 04:36:33 2021,6.621,6.335

Sat Jan 30 04:37:16 2021,6.621,6.335

Sat Jan 30 04:37:58 2021,6.621,6.337

Sat Jan 30 04:38:41 2021,6.620,6.337

Sat Jan 30 04:39:24 2021,6.621,6.338

Sat Jan 30 04:40:07 2021,6.620,6.335

Sat Jan 30 04:40:50 2021,6.621,6.335

Sat Jan 30 04:41:33 2021,6.619,6.336

Sat Jan 30 04:42:16 2021,6.619,6.334

Sat Jan 30 04:42:59 2021,6.621,6.333

Sat Jan 30 04:43:42 2021,6.620,6.336

Sat Jan 30 04:44:25 2021,6.618,6.334

Sat Jan 30 04:45:08 2021,6.621,6.334

Sat Jan 30 04:45:51 2021,6.619,6.334

Sat Jan 30 04:46:34 2021,6.620,6.334

Sat Jan 30 04:47:17 2021,6.621,6.333

Sat Jan 30 04:48:00 2021,6.620,6.335

Sat Jan 30 04:48:43 2021,6.618,6.332

Sat Jan 30 04:49:26 2021,6.619,6.333

Sat Jan 30 04:50:09 2021,6.620,6.331

Sat Jan 30 04:50:52 2021,6.619,6.331

Sat Jan 30 04:51:35 2021,6.620,6.332

Sat Jan 30 04:52:18 2021,6.618,6.328

Sat Jan 30 04:53:01 2021,6.617,6.332

Sat Jan 30 04:53:44 2021,6.619,6.333

Sat Jan 30 04:54:27 2021,6.618,6.331

Sat Jan 30 04:55:10 2021,6.616,6.331

Sat Jan 30 04:55:53 2021,6.618,6.331

Sat Jan 30 04:56:36 2021,6.618,6.329

